#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.
#file_info: --- Simulated load profile with synPRO --- sum profile for the simulated household group --- Number of households: 1 ---  --- For more information contact our synPRO team oc-synpro@ise.fraunhofer.de
#timestep_sec: 900
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;P_el;W;load_el;Sum of synthetic load profile for all electrical demand of the simulated activities
YYYYMMDD;hhmmss;unixtimestamp;P_el
20210327;031500;1616811300;226.099
20210327;033000;1616812200;165.286
20210327;034500;1616813100;231.293
20210327;040000;1616814000;323.106
20210327;041500;1616814900;243.492
20210327;043000;1616815800;165.17
20210327;044500;1616816700;165.458
20210327;050000;1616817600;450.683
20210327;051500;1616818500;164.898
20210327;053000;1616819400;246.288
20210327;054500;1616820300;284.913
20210327;060000;1616821200;560.3
20210327;061500;1616822100;405.915
20210327;063000;1616823000;2033.465
20210327;064500;1616823900;1074.93
20210327;070000;1616824800;544.765
20210327;071500;1616825700;671.645
20210327;073000;1616826600;1240.617
20210327;074500;1616827500;1835.776
20210327;080000;1616828400;391.536
20210327;081500;1616829300;326.961
20210327;083000;1616830200;1037.478
20210327;084500;1616831100;1451.795
20210327;090000;1616832000;1426.535
20210327;091500;1616832900;1404.023
20210327;093000;1616833800;2158.032
20210327;094500;1616834700;1684.418
20210327;100000;1616835600;755.093
20210327;101500;1616836500;741.661
20210327;103000;1616837400;794.819
20210327;104500;1616838300;811.781
20210327;110000;1616839200;633.948
20210327;111500;1616840100;390.785
20210327;113000;1616841000;568.588
20210327;114500;1616841900;477.888
20210327;120000;1616842800;307.524
20210327;121500;1616843700;163.611
20210327;123000;1616844600;281.973
20210327;124500;1616845500;174.383
20210327;130000;1616846400;322.835
20210327;131500;1616847300;405.029
20210327;133000;1616848200;450.587
20210327;134500;1616849100;473.251
20210327;140000;1616850000;456.673
20210327;141500;1616850900;537.263
20210327;143000;1616851800;2021.162
20210327;144500;1616852700;1133.008
20210327;150000;1616853600;445.424
20210327;151500;1616854500;601.994
20210327;153000;1616855400;959.256
20210327;154500;1616856300;2480.541
20210327;160000;1616857200;500.435
20210327;161500;1616858100;551.78
20210327;163000;1616859000;273.314
20210327;164500;1616859900;198.206
20210327;170000;1616860800;316.356
20210327;171500;1616861700;678.794
20210327;173000;1616862600;569.591
20210327;174500;1616863500;263.783
20210327;180000;1616864400;637.997
20210327;181500;1616865300;502.229
20210327;183000;1616866200;579.494
20210327;184500;1616867100;2211.091
20210327;190000;1616868000;2178.887
20210327;191500;1616868900;1070.295
20210327;193000;1616869800;362.88
20210327;194500;1616870700;518.861
20210327;200000;1616871600;391.752
20210327;201500;1616872500;282.034
20210327;203000;1616873400;282.152
20210327;204500;1616874300;399.842
20210327;210000;1616875200;475.812
20210327;211500;1616876100;355.48
20210327;213000;1616877000;282.376
20210327;214500;1616877900;415.661
20210327;220000;1616878800;534.578
20210327;221500;1616879700;1799.416
20210327;223000;1616880600;615.295
20210327;224500;1616881500;525.507
20210327;230000;1616882400;340.129
20210327;231500;1616883300;412.454
20210327;233000;1616884200;282.274
20210327;234500;1616885100;406.48
20210328;000000;1616886000;282.483
20210328;001500;1616886900;349.842
20210328;003000;1616887800;192.785
20210328;004500;1616888700;288.14
20210328;010000;1616889600;162.483
20210328;011500;1616890500;283.573
20210328;013000;1616891400;225.101
20210328;014500;1616892300;242.116
20210328;030000;1616893200;208.077
20210328;031500;1616894100;262.169
20210328;033000;1616895000;243.199
20210328;034500;1616895900;162.812
20210328;040000;1616896800;285.799
20210328;041500;1616897700;328.55
20210328;043000;1616898600;162.817
20210328;044500;1616899500;162.703
20210328;050000;1616900400;282.672
20210328;051500;1616901300;294.293
20210328;053000;1616902200;210.532
20210328;054500;1616903100;210.885
20210328;060000;1616904000;202.734
20210328;061500;1616904900;424.343
20210328;063000;1616905800;397.406
20210328;064500;1616906700;293.574
20210328;070000;1616907600;293.739
20210328;071500;1616908500;579.37
20210328;073000;1616909400;938.006
20210328;074500;1616910300;1829.521
20210328;080000;1616911200;800.953
20210328;081500;1616912100;673.054
20210328;083000;1616913000;555.635
20210328;084500;1616913900;2017.603
20210328;090000;1616914800;1157.541
20210328;091500;1616915700;242.97
20210328;093000;1616916600;262.201
20210328;094500;1616917500;162.12
20210328;100000;1616918400;261.6
20210328;101500;1616919300;339.741
20210328;103000;1616920200;537.64
20210328;104500;1616921100;390.917
20210328;110000;1616922000;228.259
20210328;111500;1616922900;310.902
20210328;113000;1616923800;294.755
20210328;114500;1616924700;174.65
20210328;120000;1616925600;201
20210328;121500;1616926500;571.825
20210328;123000;1616927400;474.737
20210328;124500;1616928300;465.194
20210328;130000;1616929200;378.759
20210328;131500;1616930100;241.979
20210328;133000;1616931000;369.095
20210328;134500;1616931900;2208.02
20210328;140000;1616932800;2640.287
20210328;141500;1616933700;1405.174
20210328;143000;1616934600;522.457
20210328;144500;1616935500;535.291
20210328;150000;1616936400;365.924
20210328;151500;1616937300;157.67
20210328;153000;1616938200;317.571
20210328;154500;1616939100;541.38
20210328;160000;1616940000;489.105
20210328;161500;1616940900;387.47
20210328;163000;1616941800;375.92
20210328;164500;1616942700;557.831
20210328;170000;1616943600;548.21
20210328;171500;1616944500;386.177
20210328;173000;1616945400;396.148
20210328;174500;1616946300;466.412
20210328;180000;1616947200;652.319
20210328;181500;1616948100;517.785
20210328;183000;1616949000;483.34
20210328;184500;1616949900;518.947
20210328;190000;1616950800;761.109
20210328;191500;1616951700;2285.103
20210328;193000;1616952600;1924.414
20210328;194500;1616953500;2209.054
20210328;200000;1616954400;2454.003
20210328;201500;1616955300;1079.476
20210328;203000;1616956200;863.097
20210328;204500;1616957100;764.925
20210328;210000;1616958000;552.561
20210328;211500;1616958900;658.64
20210328;213000;1616959800;551.004
20210328;214500;1616960700;629.345
20210328;220000;1616961600;558.21
20210328;221500;1616962500;729.99
20210328;223000;1616963400;689.205
20210328;224500;1616964300;479.556
20210328;230000;1616965200;418.335
20210328;231500;1616966100;405.769
20210328;233000;1616967000;456.912
20210328;234500;1616967900;360.04
20210329;000000;1616968800;378.312
20210329;001500;1616969700;392.814
20210329;003000;1616970600;512.057
20210329;004500;1616971500;524.26
20210329;010000;1616972400;332.832
20210329;011500;1616973300;284.804
20210329;013000;1616974200;373.248
20210329;014500;1616975100;374.219
20210329;020000;1616976000;394.365
20210329;021500;1616976900;275.977
20210329;023000;1616977800;440.853
20210329;024500;1616978700;285.501
20210329;030000;1616979600;398.745
20210329;031500;1616980500;274.572
20210329;033000;1616981400;415.696
20210329;034500;1616982300;325.732
20210329;040000;1616983200;333.092
20210329;041500;1616984100;285.76
20210329;043000;1616985000;131.932
20210329;044500;1616985900;174.816
20210329;050000;1616986800;62.732
20210329;051500;1616987700;187.574
20210329;053000;1616988600;209.449
20210329;054500;1616989500;100.054
20210329;060000;1616990400;62.915
20210329;061500;1616991300;279.449
20210329;063000;1616992200;282.325
20210329;064500;1616993100;162.573
20210329;070000;1616994000;156.079
20210329;071500;1616994900;291.466
20210329;073000;1616995800;303.843
20210329;074500;1616996700;100.334
20210329;080000;1616997600;85.271
20210329;081500;1616998500;168.04
20210329;083000;1616999400;280.723
20210329;084500;1617000300;62.821
20210329;090000;1617001200;62.729
20210329;091500;1617002100;97.81
20210329;093000;1617003000;319.24
20210329;094500;1617003900;84.867
20210329;100000;1617004800;62.81
20210329;101500;1617005700;62.694
20210329;103000;1617006600;280.559
20210329;104500;1617007500;170.372
20210329;110000;1617008400;62.962
20210329;111500;1617009300;63.15
20210329;113000;1617010200;131.264
20210329;114500;1617011100;311.531
20210329;120000;1617012000;62.865
20210329;121500;1617012900;62.949
20210329;123000;1617013800;62.958
20210329;124500;1617014700;335.356
20210329;130000;1617015600;133.677
20210329;131500;1617016500;73.6
20210329;133000;1617017400;62.89
20210329;134500;1617018300;207.228
20210329;140000;1617019200;246.981
20210329;141500;1617020100;723.387
20210329;143000;1617021000;2523.756
20210329;144500;1617021900;2319.246
20210329;150000;1617022800;691.057
20210329;151500;1617023700;82.917
20210329;153000;1617024600;62.926
20210329;154500;1617025500;142.003
20210329;160000;1617026400;1544.083
20210329;161500;1617027300;553.072
20210329;163000;1617028200;390.553
20210329;164500;1617029100;1658.509
20210329;170000;1617030000;1216.939
20210329;171500;1617030900;691.404
20210329;173000;1617031800;1393.909
20210329;174500;1617032700;120.021
20210329;180000;1617033600;103.201
20210329;181500;1617034500;248.936
20210329;183000;1617035400;306.698
20210329;184500;1617036300;292.981
20210329;190000;1617037200;551.496
20210329;191500;1617038100;587.019
20210329;193000;1617039000;829.2
20210329;194500;1617039900;2114.28
20210329;200000;1617040800;2290.8
20210329;201500;1617041700;660.92
20210329;203000;1617042600;524.559
20210329;204500;1617043500;663.798
20210329;210000;1617044400;541.965
20210329;211500;1617045300;477.695
20210329;213000;1617046200;442.225
20210329;214500;1617047100;686.358
20210329;220000;1617048000;559.666
20210329;221500;1617048900;460.733
20210329;223000;1617049800;299.116
20210329;224500;1617050700;359.766
20210329;230000;1617051600;406.506
20210329;231500;1617052500;379.015
20210329;233000;1617053400;292.169
20210329;234500;1617054300;399.106
20210330;000000;1617055200;480.187
20210330;001500;1617056100;285.783
20210330;003000;1617057000;104.588
20210330;004500;1617057900;228.774
20210330;010000;1617058800;188.111
20210330;011500;1617059700;62.899
20210330;013000;1617060600;62.887
20210330;014500;1617061500;190.584
20210330;020000;1617062400;187.075
20210330;021500;1617063300;113.101
20210330;023000;1617064200;62.784
20210330;024500;1617065100;129.757
20210330;030000;1617066000;177.05
20210330;031500;1617066900;182.748
20210330;033000;1617067800;62.844
20210330;034500;1617068700;207.591
20210330;040000;1617069600;101.943
20210330;041500;1617070500;171.373
20210330;043000;1617071400;186.315
20210330;044500;1617072300;122.089
20210330;050000;1617073200;62.682
20210330;051500;1617074100;80.824
20210330;053000;1617075000;303.144
20210330;054500;1617075900;117.303
20210330;060000;1617076800;62.874
20210330;061500;1617077700;62.891
20210330;063000;1617078600;287.871
20210330;064500;1617079500;152.346
20210330;070000;1617080400;104.189
20210330;071500;1617081300;182.902
20210330;073000;1617082200;303.245
20210330;074500;1617083100;322.842
20210330;080000;1617084000;118.417
20210330;081500;1617084900;83.018
20210330;083000;1617085800;109.049
20210330;084500;1617086700;301.053
20210330;090000;1617087600;97.169
20210330;091500;1617088500;62.745
20210330;093000;1617089400;62.75
20210330;094500;1617090300;266.041
20210330;100000;1617091200;465.369
20210330;101500;1617092100;1465.913
20210330;103000;1617093000;1600.251
20210330;104500;1617093900;190.209
20210330;110000;1617094800;208.446
20210330;111500;1617095700;113.619
20210330;113000;1617096600;62.881
20210330;114500;1617097500;125.397
20210330;120000;1617098400;228.723
20210330;121500;1617099300;154.817
20210330;123000;1617100200;62.97
20210330;124500;1617101100;62.897
20210330;130000;1617102000;191.533
20210330;131500;1617102900;235.029
20210330;133000;1617103800;1094.677
20210330;134500;1617104700;1226.968
20210330;140000;1617105600;1216.022
20210330;141500;1617106500;138.57
20210330;143000;1617107400;210.04
20210330;144500;1617108300;62.908
20210330;150000;1617109200;83.794
20210330;151500;1617110100;171.826
20210330;153000;1617111000;176.623
20210330;154500;1617111900;144.943
20210330;160000;1617112800;62.943
20210330;161500;1617113700;180.374
20210330;163000;1617114600;103.209
20210330;164500;1617115500;488.078
20210330;170000;1617116400;311.762
20210330;171500;1617117300;386.771
20210330;173000;1617118200;1230.202
20210330;174500;1617119100;1747.134
20210330;180000;1617120000;758.76
20210330;181500;1617120900;1115.661
20210330;183000;1617121800;1508.649
20210330;184500;1617122700;1140.606
20210330;190000;1617123600;564.885
20210330;191500;1617124500;443.686
20210330;193000;1617125400;503.825
20210330;194500;1617126300;435.07
20210330;200000;1617127200;708.103
20210330;201500;1617128100;513.512
20210330;203000;1617129000;470.512
20210330;204500;1617129900;423.299
20210330;210000;1617130800;562.758
20210330;211500;1617131700;610.228
20210330;213000;1617132600;346.54
20210330;214500;1617133500;458.71
20210330;220000;1617134400;698.138
20210330;221500;1617135300;564.608
20210330;223000;1617136200;730.088
20210330;224500;1617137100;661.039
20210330;230000;1617138000;841.728
20210330;231500;1617138900;423.014
20210330;233000;1617139800;427.823
20210330;234500;1617140700;428.214
20210331;000000;1617141600;632.073
20210331;001500;1617142500;508.03
20210331;003000;1617143400;432.546
20210331;004500;1617144300;460.301
20210331;010000;1617145200;552.726
20210331;011500;1617146100;443.573
20210331;013000;1617147000;62.85
20210331;014500;1617147900;62.909
20210331;020000;1617148800;205.752
20210331;021500;1617149700;223.76
20210331;023000;1617150600;62.802
20210331;024500;1617151500;167.96
20210331;030000;1617152400;124.043
20210331;031500;1617153300;109.247
20210331;033000;1617154200;141.276
20210331;034500;1617155100;187.669
20210331;040000;1617156000;119.15
20210331;041500;1617156900;62.848
20210331;043000;1617157800;194.664
20210331;044500;1617158700;158.022
20210331;050000;1617159600;274.092
20210331;051500;1617160500;182.696
20210331;053000;1617161400;274.731
20210331;054500;1617162300;225.216
20210331;060000;1617163200;215.606
20210331;061500;1617164100;88.209
20210331;063000;1617165000;212.313
20210331;064500;1617165900;411.268
20210331;070000;1617166800;885.921
20210331;071500;1617167700;904.425
20210331;073000;1617168600;729.05
20210331;074500;1617169500;1374.156
20210331;080000;1617170400;2076.869
20210331;081500;1617171300;1749.82
20210331;083000;1617172200;62.795
20210331;084500;1617173100;192.606
20210331;090000;1617174000;69.914
20210331;091500;1617174900;201.797
20210331;093000;1617175800;115.686
20210331;094500;1617176700;125.975
20210331;100000;1617177600;185.595
20210331;101500;1617178500;405.197
20210331;103000;1617179400;385.071
20210331;104500;1617180300;290.624
20210331;110000;1617181200;197.838
20210331;111500;1617182100;62.858
20210331;113000;1617183000;233.02
20210331;114500;1617183900;86.754
20210331;120000;1617184800;176.334
20210331;121500;1617185700;78.118
20210331;123000;1617186600;806.541
20210331;124500;1617187500;854.145
20210331;130000;1617188400;103.39
20210331;131500;1617189300;152.959
20210331;133000;1617190200;62.875
20210331;134500;1617191100;174.577
20210331;140000;1617192000;146.865
20210331;141500;1617192900;192.714
20210331;143000;1617193800;422.925
20210331;144500;1617194700;62.91
20210331;150000;1617195600;233.373
20210331;151500;1617196500;158.357
20210331;153000;1617197400;109.111
20210331;154500;1617198300;62.962
20210331;160000;1617199200;201.798
20210331;161500;1617200100;137.26
20210331;163000;1617201000;307.45
20210331;164500;1617201900;1984.132
20210331;170000;1617202800;2144.899
20210331;171500;1617203700;999.824
20210331;173000;1617204600;608.14
20210331;174500;1617205500;633.129
20210331;180000;1617206400;924.143
20210331;181500;1617207300;1056.112
20210331;183000;1617208200;561.225
20210331;184500;1617209100;550.089
20210331;190000;1617210000;703.461
20210331;191500;1617210900;517.535
20210331;193000;1617211800;344.033
20210331;194500;1617212700;306.027
20210331;200000;1617213600;526.673
20210331;201500;1617214500;484.768
20210331;203000;1617215400;491.28
20210331;204500;1617216300;402.392
20210331;210000;1617217200;517.579
20210331;211500;1617218100;565.969
20210331;213000;1617219000;402.705
20210331;214500;1617219900;468.086
20210331;220000;1617220800;568.155
20210331;221500;1617221700;654.305
20210331;223000;1617222600;493.467
20210331;224500;1617223500;1262.503
20210331;230000;1617224400;1266.139
20210331;231500;1617225300;912.845
20210331;233000;1617226200;648.451
20210331;234500;1617227100;341.414
20210401;000000;1617228000;271.766
20210401;001500;1617228900;326.547
20210401;003000;1617229800;105.779
20210401;004500;1617230700;62.916
20210401;010000;1617231600;166.264
20210401;011500;1617232500;191.413
20210401;013000;1617233400;117.459
20210401;014500;1617234300;62.871
20210401;020000;1617235200;185.755
20210401;021500;1617236100;121.057
20210401;023000;1617237000;187.666
20210401;024500;1617237900;62.747
20210401;030000;1617238800;154.794
20210401;031500;1617239700;156.246
20210401;033000;1617240600;151.463
20210401;034500;1617241500;106.074
20210401;040000;1617242400;90.99
20210401;041500;1617243300;217.863
20210401;043000;1617244200;91.685
20210401;044500;1617245100;163.026
20210401;050000;1617246000;62.697
20210401;051500;1617246900;212.921
20210401;053000;1617247800;101.066
20210401;054500;1617248700;193.307
20210401;060000;1617249600;80.233
20210401;061500;1617250500;279.933
20210401;063000;1617251400;410.746
20210401;064500;1617252300;282.658
20210401;070000;1617253200;123.494
20210401;071500;1617254100;77.742
20210401;073000;1617255000;199.967
20210401;074500;1617255900;190.058
20210401;080000;1617256800;131.642
20210401;081500;1617257700;62.887
20210401;083000;1617258600;152.486
20210401;084500;1617259500;158.699
20210401;090000;1617260400;192.05
20210401;091500;1617261300;63.06
20210401;093000;1617262200;206.535
20210401;094500;1617263100;372.596
20210401;100000;1617264000;362.365
20210401;101500;1617264900;215.668
20210401;103000;1617265800;206.826
20210401;104500;1617266700;105.955
20210401;110000;1617267600;266.128
20210401;111500;1617268500;273.666
20210401;113000;1617269400;205.454
20210401;114500;1617270300;98.538
20210401;120000;1617271200;172.644
20210401;121500;1617272100;279.403
20210401;123000;1617273000;62.925
20210401;124500;1617273900;91.921
20210401;130000;1617274800;206.346
20210401;131500;1617275700;463.043
20210401;133000;1617276600;203.224
20210401;134500;1617277500;128.533
20210401;140000;1617278400;62.918
20210401;141500;1617279300;316.283
20210401;143000;1617280200;341.17
20210401;144500;1617281100;765.179
20210401;150000;1617282000;225.942
20210401;151500;1617282900;260.31
20210401;153000;1617283800;479.453
20210401;154500;1617284700;199.479
20210401;160000;1617285600;210.309
20210401;161500;1617286500;212.417
20210401;163000;1617287400;210.158
20210401;164500;1617288300;102.857
20210401;170000;1617289200;62.906
20210401;171500;1617290100;195.814
20210401;173000;1617291000;174.445
20210401;174500;1617291900;135.843
20210401;180000;1617292800;128.651
20210401;181500;1617293700;1140.486
20210401;183000;1617294600;844.121
20210401;184500;1617295500;970.183
20210401;190000;1617296400;302.743
20210401;191500;1617297300;488.097
20210401;193000;1617298200;637.807
20210401;194500;1617299100;1321.351
20210401;200000;1617300000;1655.461
20210401;201500;1617300900;1577.078
20210401;203000;1617301800;1769.451
20210401;204500;1617302700;433.181
20210401;210000;1617303600;1460.822
20210401;211500;1617304500;1600.907
20210401;213000;1617305400;1086.451
20210401;214500;1617306300;999.253
20210401;220000;1617307200;1882.818
20210401;221500;1617308100;819.23
20210401;223000;1617309000;600.201
20210401;224500;1617309900;590.5
20210401;230000;1617310800;1990.734
20210401;231500;1617311700;1544.516
20210401;233000;1617312600;357.17
20210401;234500;1617313500;209.709
20210402;000000;1617314400;285.729
20210402;001500;1617315300;414.188
20210402;003000;1617316200;502.573
20210402;004500;1617317100;263.923
20210402;010000;1617318000;205.759
20210402;011500;1617318900;299.836
20210402;013000;1617319800;420.242
20210402;014500;1617320700;218.939
20210402;020000;1617321600;198.085
20210402;021500;1617322500;226.672
20210402;023000;1617323400;245.502
20210402;024500;1617324300;169.228
20210402;030000;1617325200;62.854
20210402;031500;1617326100;62.808
20210402;033000;1617327000;211.139
20210402;034500;1617327900;232.201
20210402;040000;1617328800;62.863
20210402;041500;1617329700;62.783
20210402;043000;1617330600;122.842
20210402;044500;1617331500;296.312
20210402;050000;1617332400;87.256
20210402;051500;1617333300;62.704
20210402;053000;1617334200;62.821
20210402;054500;1617335100;250.75
20210402;060000;1617336000;197.078
20210402;061500;1617336900;422.901
20210402;063000;1617337800;62.898
20210402;064500;1617338700;150.292
20210402;070000;1617339600;437.753
20210402;071500;1617340500;282.942
20210402;073000;1617341400;63.225
20210402;074500;1617342300;62.911
20210402;080000;1617343200;358.485
20210402;081500;1617344100;90.552
20210402;083000;1617345000;62.804
20210402;084500;1617345900;241.982
20210402;090000;1617346800;407.044
20210402;091500;1617347700;514.788
20210402;093000;1617348600;166.049
20210402;094500;1617349500;62.741
20210402;100000;1617350400;62.789
20210402;101500;1617351300;299.121
20210402;103000;1617352200;150.67
20210402;104500;1617353100;62.638
20210402;110000;1617354000;190.052
20210402;111500;1617354900;413.358
20210402;113000;1617355800;263.387
20210402;114500;1617356700;90.85
20210402;120000;1617357600;62.878
20210402;121500;1617358500;90.637
20210402;123000;1617359400;747.648
20210402;124500;1617360300;2035.905
20210402;130000;1617361200;1952.896
20210402;131500;1617362100;1619.591
20210402;133000;1617363000;2458.592
20210402;134500;1617363900;2017.463
20210402;140000;1617364800;924.159
20210402;141500;1617365700;1705.662
20210402;143000;1617366600;1475.372
20210402;144500;1617367500;1009.263
20210402;150000;1617368400;1108.86
20210402;151500;1617369300;417.063
20210402;153000;1617370200;303.681
20210402;154500;1617371100;363.184
20210402;160000;1617372000;146.913
20210402;161500;1617372900;203.566
20210402;163000;1617373800;76.769
20210402;164500;1617374700;155.115
20210402;170000;1617375600;155.172
20210402;171500;1617376500;196.195
20210402;173000;1617377400;63.195
20210402;174500;1617378300;227.317
20210402;180000;1617379200;79.467
20210402;181500;1617380100;191.154
20210402;183000;1617381000;62.904
20210402;184500;1617381900;315.052
20210402;190000;1617382800;774.952
20210402;191500;1617383700;643.977
20210402;193000;1617384600;529.093
20210402;194500;1617385500;662.623
20210402;200000;1617386400;1678.232
20210402;201500;1617387300;1979.809
20210402;203000;1617388200;1882.408
20210402;204500;1617389100;760.169
20210402;210000;1617390000;584.118
20210402;211500;1617390900;732.117
20210402;213000;1617391800;821.023
20210402;214500;1617392700;747.13
20210402;220000;1617393600;687.032
20210402;221500;1617394500;708.714
20210402;223000;1617395400;902.177
20210402;224500;1617396300;516.509
20210402;230000;1617397200;479.131
20210402;231500;1617398100;364.19
20210402;233000;1617399000;500.463
20210402;234500;1617399900;312.001
20210403;000000;1617400800;213.977
20210403;001500;1617401700;213.9
20210403;003000;1617402600;294.193
20210403;004500;1617403500;444.465
20210403;010000;1617404400;300.566
20210403;011500;1617405300;314.821
20210403;013000;1617406200;320.408
20210403;014500;1617407100;588.865
20210403;020000;1617408000;323.487
20210403;021500;1617408900;239.803
20210403;023000;1617409800;161.161
20210403;024500;1617410700;317.32
20210403;030000;1617411600;321.877
20210403;031500;1617412500;161.267
20210403;033000;1617413400;161.302
20210403;034500;1617414300;204.902
20210403;040000;1617415200;381.409
20210403;041500;1617416100;219.832
20210403;043000;1617417000;161.41
20210403;044500;1617417900;161.321
20210403;050000;1617418800;377.715
20210403;051500;1617419700;261.749
20210403;053000;1617420600;161.948
20210403;054500;1617421500;162.036
20210403;060000;1617422400;298.446
20210403;061500;1617423300;441.174
20210403;063000;1617424200;297.077
20210403;064500;1617425100;237.558
20210403;070000;1617426000;277.173
20210403;071500;1617426900;276.096
20210403;073000;1617427800;325.357
20210403;074500;1617428700;173.47
20210403;080000;1617429600;171.844
20210403;081500;1617430500;304.356
20210403;083000;1617431400;266.762
20210403;084500;1617432300;250.894
20210403;090000;1617433200;159.718
20210403;091500;1617434100;279.465
20210403;093000;1617435000;168.739
20210403;094500;1617435900;324.394
20210403;100000;1617436800;187.375
20210403;101500;1617437700;204.371
20210403;103000;1617438600;351.048
20210403;104500;1617439500;534.121
20210403;110000;1617440400;1819.104
20210403;111500;1617441300;1887.652
20210403;113000;1617442200;611.044
20210403;114500;1617443100;1578.017
20210403;120000;1617444000;1678.433
20210403;121500;1617444900;627.114
20210403;123000;1617445800;238.906
20210403;124500;1617446700;701.372
20210403;130000;1617447600;397.385
20210403;131500;1617448500;209.705
20210403;133000;1617449400;193.786
20210403;134500;1617450300;255.915
20210403;140000;1617451200;269.282
20210403;141500;1617452100;304.724
20210403;143000;1617453000;252.994
20210403;144500;1617453900;170.38
20210403;150000;1617454800;251.393
20210403;151500;1617455700;324.196
20210403;153000;1617456600;224.458
20210403;154500;1617457500;160.974
20210403;160000;1617458400;324.434
20210403;161500;1617459300;297.621
20210403;163000;1617460200;162.11
20210403;164500;1617461100;165.917
20210403;170000;1617462000;291.386
20210403;171500;1617462900;362.182
20210403;173000;1617463800;183.885
20210403;174500;1617464700;294.214
20210403;180000;1617465600;276.276
20210403;181500;1617466500;474.62
20210403;183000;1617467400;308.254
20210403;184500;1617468300;399.691
20210403;190000;1617469200;794.933
20210403;191500;1617470100;1022.042
20210403;193000;1617471000;1060.128
20210403;194500;1617471900;592.867
20210403;200000;1617472800;1693.369
20210403;201500;1617473700;314.797
20210403;203000;1617474600;816.882
20210403;204500;1617475500;1803.461
20210403;210000;1617476400;1868.993
20210403;211500;1617477300;1457.537
20210403;213000;1617478200;701.434
20210403;214500;1617479100;666.465
20210403;220000;1617480000;707.949
20210403;221500;1617480900;657.473
20210403;223000;1617481800;696.834
20210403;224500;1617482700;646.957
20210403;230000;1617483600;650.98
20210403;231500;1617484500;354.628
20210403;233000;1617485400;420.414
20210403;234500;1617486300;529.393
20210404;000000;1617487200;540.978
20210404;001500;1617488100;434.239
20210404;003000;1617489000;384.996
20210404;004500;1617489900;482.629
20210404;010000;1617490800;414.563
20210404;011500;1617491700;297.237
20210404;013000;1617492600;165.323
20210404;014500;1617493500;200.869
20210404;020000;1617494400;259.093
20210404;021500;1617495300;296.672
20210404;023000;1617496200;225.782
20210404;024500;1617497100;165.366
20210404;030000;1617498000;296.418
20210404;031500;1617498900;249.457
20210404;033000;1617499800;267.85
20210404;034500;1617500700;166.055
20210404;040000;1617501600;286.939
20210404;041500;1617502500;175.57
20210404;043000;1617503400;328.506
20210404;044500;1617504300;197.618
20210404;050000;1617505200;240.497
20210404;051500;1617506100;228.214
20210404;053000;1617507000;202.582
20210404;054500;1617507900;324.59
20210404;060000;1617508800;235.484
20210404;061500;1617509700;412.905
20210404;063000;1617510600;279.273
20210404;064500;1617511500;368.091
20210404;070000;1617512400;341.13
20210404;071500;1617513300;377.353
20210404;073000;1617514200;225.054
20210404;074500;1617515100;210.527
20210404;080000;1617516000;340.085
20210404;081500;1617516900;261.954
20210404;083000;1617517800;246.369
20210404;084500;1617518700;166.692
20210404;090000;1617519600;297.189
20210404;091500;1617520500;219.197
20210404;093000;1617521400;296.62
20210404;094500;1617522300;166.045
20210404;100000;1617523200;212.12
20210404;101500;1617524100;320.864
20210404;103000;1617525000;273.188
20210404;104500;1617525900;209.11
20210404;110000;1617526800;176.193
20210404;111500;1617527700;317.604
20210404;113000;1617528600;249.704
20210404;114500;1617529500;249.973
20210404;120000;1617530400;175.893
20210404;121500;1617531300;276.912
20210404;123000;1617532200;244.147
20210404;124500;1617533100;299.116
20210404;130000;1617534000;167.23
20210404;131500;1617534900;249.053
20210404;133000;1617535800;410.951
20210404;134500;1617536700;175.513
20210404;140000;1617537600;177.591
20210404;141500;1617538500;340.286
20210404;143000;1617539400;424.662
20210404;144500;1617540300;481.068
20210404;150000;1617541200;701.345
20210404;151500;1617542100;875.426
20210404;153000;1617543000;705.935
20210404;154500;1617543900;481.746
20210404;160000;1617544800;436.821
20210404;161500;1617545700;666.695
20210404;163000;1617546600;684.225
20210404;164500;1617547500;325.115
20210404;170000;1617548400;314.859
20210404;171500;1617549300;516.276
20210404;173000;1617550200;595.872
20210404;174500;1617551100;553.237
20210404;180000;1617552000;648.321
20210404;181500;1617552900;497.116
20210404;183000;1617553800;514.06
20210404;184500;1617554700;466.852
20210404;190000;1617555600;782.546
20210404;191500;1617556500;1613.852
20210404;193000;1617557400;2335.779
20210404;194500;1617558300;881.337
20210404;200000;1617559200;956.422
20210404;201500;1617560100;741.016
20210404;203000;1617561000;607.369
20210404;204500;1617561900;655.026
20210404;210000;1617562800;895.052
20210404;211500;1617563700;956.996
20210404;213000;1617564600;602.625
20210404;214500;1617565500;694.094
20210404;220000;1617566400;756.393
20210404;221500;1617567300;875.277
20210404;223000;1617568200;537.957
20210404;224500;1617569100;561.779
20210404;230000;1617570000;419.429
20210404;231500;1617570900;340.644
20210404;233000;1617571800;421.122
20210404;234500;1617572700;319.204
20210405;000000;1617573600;386.94
