#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.
#file_info: --- Simulated load profile with synPRO --- sum profile for the simulated household group --- Number of households: 1 ---  --- For more information contact our synPRO team oc-synpro@ise.fraunhofer.de
#timestep_sec: 900
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;P_el;W;load_el;Sum of synthetic load profile for all electrical demand of the simulated activities
YYYYMMDD;hhmmss;unixtimestamp;P_el
20210120;034500;1611110700;282.442
20210120;040000;1611111600;243.573
20210120;041500;1611112500;242.976
20210120;043000;1611113400;333.387
20210120;044500;1611114300;245.44
20210120;050000;1611115200;311.591
20210120;051500;1611116100;364.058
20210120;053000;1611117000;318.919
20210120;054500;1611117900;245.446
20210120;060000;1611118800;255.656
20210120;061500;1611119700;441.091
20210120;063000;1611120600;169.478
20210120;064500;1611121500;490.794
20210120;070000;1611122400;188.164
20210120;071500;1611123300;304.897
20210120;073000;1611124200;201.339
20210120;074500;1611125100;340.891
20210120;080000;1611126000;356.874
20210120;081500;1611126900;231.882
20210120;083000;1611127800;297.062
20210120;084500;1611128700;134.345
20210120;090000;1611129600;125.381
20210120;091500;1611130500;169.407
20210120;093000;1611131400;292.423
20210120;094500;1611132300;168.841
20210120;100000;1611133200;125.374
20210120;101500;1611134100;125.392
20210120;103000;1611135000;249.552
20210120;104500;1611135900;262.54
20210120;110000;1611136800;125.117
20210120;111500;1611137700;125.127
20210120;113000;1611138600;213.106
20210120;114500;1611139500;209.483
20210120;120000;1611140400;212.762
20210120;121500;1611141300;125.114
20210120;123000;1611142200;155.283
20210120;124500;1611143100;186.946
20210120;130000;1611144000;257.031
20210120;131500;1611144900;159.934
20210120;133000;1611145800;125.077
20210120;134500;1611146700;220.647
20210120;140000;1611147600;153.206
20210120;141500;1611148500;262.468
20210120;143000;1611149400;125.359
20210120;144500;1611150300;173.089
20210120;150000;1611151200;178.022
20210120;151500;1611152100;279.544
20210120;153000;1611153000;161.877
20210120;154500;1611153900;207.68
20210120;160000;1611154800;974.996
20210120;161500;1611155700;1398.525
20210120;163000;1611156600;1058.466
20210120;164500;1611157500;337.633
20210120;170000;1611158400;590.531
20210120;171500;1611159300;481.544
20210120;173000;1611160200;625.951
20210120;174500;1611161100;344.658
20210120;180000;1611162000;313.486
20210120;181500;1611162900;276.746
20210120;183000;1611163800;272.803
20210120;184500;1611164700;166.523
20210120;190000;1611165600;344.837
20210120;191500;1611166500;461.821
20210120;193000;1611167400;500.617
20210120;194500;1611168300;428.202
20210120;200000;1611169200;274.348
20210120;201500;1611170100;400.618
20210120;203000;1611171000;373.386
20210120;204500;1611171900;271.439
20210120;210000;1611172800;270.033
20210120;211500;1611173700;587.339
20210120;213000;1611174600;959.282
20210120;214500;1611175500;784.354
20210120;220000;1611176400;764.77
20210120;221500;1611177300;620.251
20210120;223000;1611178200;817.658
20210120;224500;1611179100;687.711
20210120;230000;1611180000;613.665
20210120;231500;1611180900;556.89
20210120;233000;1611181800;553.079
20210120;234500;1611182700;270.56
20210121;000000;1611183600;232.106
20210121;001500;1611184500;398.854
20210121;003000;1611185400;201.019
20210121;004500;1611186300;175.153
20210121;010000;1611187200;125.266
20210121;011500;1611188100;265.819
20210121;013000;1611189000;152.04
20210121;014500;1611189900;202.641
20210121;020000;1611190800;125.496
20210121;021500;1611191700;240.431
20210121;023000;1611192600;168.654
20210121;024500;1611193500;227.834
20210121;030000;1611194400;127.065
20210121;031500;1611195300;190.075
20210121;033000;1611196200;332.037
20210121;034500;1611197100;125.576
20210121;040000;1611198000;125.618
20210121;041500;1611198900;133.443
20210121;043000;1611199800;380.437
20210121;044500;1611200700;125.562
20210121;050000;1611201600;125.982
20210121;051500;1611202500;156.382
20210121;053000;1611203400;287.866
20210121;054500;1611204300;195.089
20210121;060000;1611205200;125.821
20210121;061500;1611206100;165.949
20210121;063000;1611207000;180.819
20210121;064500;1611207900;376.11
20210121;070000;1611208800;258.419
20210121;071500;1611209700;276.645
20210121;073000;1611210600;310.177
20210121;074500;1611211500;358.82
20210121;080000;1611212400;290.99
20210121;081500;1611213300;245.899
20210121;083000;1611214200;342.311
20210121;084500;1611215100;632.055
20210121;090000;1611216000;385.306
20210121;091500;1611216900;246.013
20210121;093000;1611217800;434.63
20210121;094500;1611218700;1921.272
20210121;100000;1611219600;2254.285
20210121;101500;1611220500;1188.299
20210121;103000;1611221400;762.328
20210121;104500;1611222300;728.284
20210121;110000;1611223200;672.526
20210121;111500;1611224100;799.914
20210121;113000;1611225000;442.839
20210121;114500;1611225900;462.873
20210121;120000;1611226800;547.732
20210121;121500;1611227700;707.525
20210121;123000;1611228600;549.308
20210121;124500;1611229500;425.739
20210121;130000;1611230400;373.934
20210121;131500;1611231300;347.458
20210121;133000;1611232200;498.365
20210121;134500;1611233100;342.213
20210121;140000;1611234000;294.512
20210121;141500;1611234900;125.882
20210121;143000;1611235800;208.583
20210121;144500;1611236700;215.707
20210121;150000;1611237600;235.69
20210121;151500;1611238500;136.497
20210121;153000;1611239400;141.889
20210121;154500;1611240300;337.958
20210121;160000;1611241200;295.823
20210121;161500;1611242100;181.079
20210121;163000;1611243000;136.632
20210121;164500;1611243900;264.566
20210121;170000;1611244800;171.737
20210121;171500;1611245700;205.718
20210121;173000;1611246600;125.813
20210121;174500;1611247500;238.857
20210121;180000;1611248400;166.44
20210121;181500;1611249300;230.953
20210121;183000;1611250200;153.657
20210121;184500;1611251100;336.259
20210121;190000;1611252000;313.01
20210121;191500;1611252900;591.878
20210121;193000;1611253800;405.406
20210121;194500;1611254700;529.978
20210121;200000;1611255600;407.411
20210121;201500;1611256500;480.648
20210121;203000;1611257400;825.156
20210121;204500;1611258300;2377.919
20210121;210000;1611259200;867.095
20210121;211500;1611260100;764.001
20210121;213000;1611261000;592.731
20210121;214500;1611261900;399.749
20210121;220000;1611262800;247.666
20210121;221500;1611263700;245.623
20210121;223000;1611264600;435.686
20210121;224500;1611265500;310.432
20210121;230000;1611266400;245.398
20210121;231500;1611267300;220.05
20210121;233000;1611268200;264.267
20210121;234500;1611269100;240.381
20210122;000000;1611270000;125.302
20210122;001500;1611270900;125.327
20210122;003000;1611271800;238.619
20210122;004500;1611272700;257.25
20210122;010000;1611273600;128.188
20210122;011500;1611274500;125.238
20210122;013000;1611275400;187.837
20210122;014500;1611276300;274.717
20210122;020000;1611277200;171.975
20210122;021500;1611278100;126.568
20210122;023000;1611279000;210.259
20210122;024500;1611279900;315.612
20210122;030000;1611280800;125.091
20210122;031500;1611281700;125.12
20210122;033000;1611282600;205.765
20210122;034500;1611283500;235.345
20210122;040000;1611284400;196.337
20210122;041500;1611285300;124.898
20210122;043000;1611286200;227.101
20210122;044500;1611287100;124.949
20210122;050000;1611288000;1485.514
20210122;051500;1611288900;1133.364
20210122;053000;1611289800;484.189
20210122;054500;1611290700;124.877
20210122;060000;1611291600;255.571
20210122;061500;1611292500;337.765
20210122;063000;1611293400;340.038
20210122;064500;1611294300;244.847
20210122;070000;1611295200;268.977
20210122;071500;1611296100;296.783
20210122;073000;1611297000;220.448
20210122;074500;1611297900;125.417
20210122;080000;1611298800;124.591
20210122;081500;1611299700;199.555
20210122;083000;1611300600;267.302
20210122;084500;1611301500;169.164
20210122;090000;1611302400;127.501
20210122;091500;1611303300;135.259
20210122;093000;1611304200;264.054
20210122;094500;1611305100;267.685
20210122;100000;1611306000;135.197
20210122;101500;1611306900;127.185
20210122;103000;1611307800;148.677
20210122;104500;1611308700;348.573
20210122;110000;1611309600;133.541
20210122;111500;1611310500;124.158
20210122;113000;1611311400;123.986
20210122;114500;1611312300;295.666
20210122;120000;1611313200;205.433
20210122;121500;1611314100;124.183
20210122;123000;1611315000;124.149
20210122;124500;1611315900;201.468
20210122;130000;1611316800;305.183
20210122;131500;1611317700;124.721
20210122;133000;1611318600;123.999
20210122;134500;1611319500;127.055
20210122;140000;1611320400;336.243
20210122;141500;1611321300;167.473
20210122;143000;1611322200;124.171
20210122;144500;1611323100;126.397
20210122;150000;1611324000;303.84
20210122;151500;1611324900;291.481
20210122;153000;1611325800;191.691
20210122;154500;1611326700;206.715
20210122;160000;1611327600;332.86
20210122;161500;1611328500;346.049
20210122;163000;1611329400;123.991
20210122;164500;1611330300;149.89
20210122;170000;1611331200;239.906
20210122;171500;1611332100;209.183
20210122;173000;1611333000;143.908
20210122;174500;1611333900;320.359
20210122;180000;1611334800;495.563
20210122;181500;1611335700;404.443
20210122;183000;1611336600;412.045
20210122;184500;1611337500;354.934
20210122;190000;1611338400;398.929
20210122;191500;1611339300;190.593
20210122;193000;1611340200;227.472
20210122;194500;1611341100;124.37
20210122;200000;1611342000;358.459
20210122;201500;1611342900;498.866
20210122;203000;1611343800;545.006
20210122;204500;1611344700;1060.218
20210122;210000;1611345600;896.128
20210122;211500;1611346500;883.652
20210122;213000;1611347400;889.748
20210122;214500;1611348300;992.796
20210122;220000;1611349200;675.768
20210122;221500;1611350100;927.335
20210122;223000;1611351000;893.889
20210122;224500;1611351900;939.869
20210122;230000;1611352800;511.412
20210122;231500;1611353700;609.665
20210122;233000;1611354600;606.884
20210122;234500;1611355500;590.263
20210123;000000;1611356400;634.487
20210123;001500;1611357300;489.255
20210123;003000;1611358200;481.331
20210123;004500;1611359100;485.12
20210123;010000;1611360000;748.026
20210123;011500;1611360900;482.035
20210123;013000;1611361800;504.762
20210123;014500;1611362700;426.804
20210123;020000;1611363600;423.63
20210123;021500;1611364500;412.274
20210123;023000;1611365400;377.027
20210123;024500;1611366300;405.221
20210123;030000;1611367200;338.964
20210123;031500;1611368100;301.783
20210123;033000;1611369000;220.672
20210123;034500;1611369900;143.214
20210123;040000;1611370800;123.926
20210123;041500;1611371700;233.569
20210123;043000;1611372600;263.941
20210123;044500;1611373500;127.384
20210123;050000;1611374400;127.438
20210123;051500;1611375300;266.17
20210123;053000;1611376200;470.414
20210123;054500;1611377100;256.219
20210123;060000;1611378000;243.93
20210123;061500;1611378900;243.936
20210123;063000;1611379800;324.769
20210123;064500;1611380700;264.436
20210123;070000;1611381600;123.77
20210123;071500;1611382500;123.781
20210123;073000;1611383400;130.938
20210123;074500;1611384300;346.85
20210123;080000;1611385200;163.447
20210123;081500;1611386100;123.563
20210123;083000;1611387000;123.604
20210123;084500;1611387900;238.737
20210123;090000;1611388800;268.07
20210123;091500;1611389700;123.701
20210123;093000;1611390600;123.427
20210123;094500;1611391500;158.638
20210123;100000;1611392400;329.864
20210123;101500;1611393300;131.068
20210123;103000;1611394200;123.439
20210123;104500;1611395100;123.283
20210123;110000;1611396000;294.463
20210123;111500;1611396900;205.672
20210123;113000;1611397800;122.998
20210123;114500;1611398700;123.16
20210123;120000;1611399600;177.335
20210123;121500;1611400500;328.217
20210123;123000;1611401400;124.642
20210123;124500;1611402300;123.275
20210123;130000;1611403200;128.023
20210123;131500;1611404100;345.36
20210123;133000;1611405000;152.103
20210123;134500;1611405900;123.045
20210123;140000;1611406800;123.105
20210123;141500;1611407700;332.81
20210123;143000;1611408600;167.091
20210123;144500;1611409500;123.148
20210123;150000;1611410400;147.153
20210123;151500;1611411300;314.239
20210123;153000;1611412200;157.538
20210123;154500;1611413100;145.86
20210123;160000;1611414000;160.89
20210123;161500;1611414900;350.337
20210123;163000;1611415800;274.523
20210123;164500;1611416700;206.046
20210123;170000;1611417600;221.122
20210123;171500;1611418500;322.242
20210123;173000;1611419400;452.295
20210123;174500;1611420300;1618.412
20210123;180000;1611421200;1150.763
20210123;181500;1611422100;702.309
20210123;183000;1611423000;779.47
20210123;184500;1611423900;323.58
20210123;190000;1611424800;365.765
20210123;191500;1611425700;266.07
20210123;193000;1611426600;267.759
20210123;194500;1611427500;317.079
20210123;200000;1611428400;462.676
20210123;201500;1611429300;338.393
20210123;203000;1611430200;254.058
20210123;204500;1611431100;349.564
20210123;210000;1611432000;353.047
20210123;211500;1611432900;291.164
20210123;213000;1611433800;243.025
20210123;214500;1611434700;299.23
20210123;220000;1611435600;357.791
20210123;221500;1611436500;353.296
20210123;223000;1611437400;514.143
20210123;224500;1611438300;296.627
20210123;230000;1611439200;330.123
20210123;231500;1611440100;345.847
20210123;233000;1611441000;184.303
20210123;234500;1611441900;253.449
20210124;000000;1611442800;346.358
20210124;001500;1611443700;328.566
20210124;003000;1611444600;197.098
20210124;004500;1611445500;237.318
20210124;010000;1611446400;122.521
20210124;011500;1611447300;122.551
20210124;013000;1611448200;270.493
20210124;014500;1611449100;240.014
20210124;020000;1611450000;122.631
20210124;021500;1611450900;122.961
20210124;023000;1611451800;266.314
20210124;024500;1611452700;239.244
20210124;030000;1611453600;122.718
20210124;031500;1611454500;148.154
20210124;033000;1611455400;307.881
20210124;034500;1611456300;438.251
20210124;040000;1611457200;242.879
20210124;041500;1611458100;244.934
20210124;043000;1611459000;278.615
20210124;044500;1611459900;373.755
20210124;050000;1611460800;337.741
20210124;051500;1611461700;262.191
20210124;053000;1611462600;1607.049
20210124;054500;1611463500;1377.224
20210124;060000;1611464400;416.797
20210124;061500;1611465300;284.342
20210124;063000;1611466200;242.874
20210124;064500;1611467100;338.835
20210124;070000;1611468000;262.909
20210124;071500;1611468900;388.213
20210124;073000;1611469800;242.939
20210124;074500;1611470700;288.436
20210124;080000;1611471600;290.736
20210124;081500;1611472500;390.272
20210124;083000;1611473400;251.572
20210124;084500;1611474300;242.337
20210124;090000;1611475200;333.918
20210124;091500;1611476100;315.789
20210124;093000;1611477000;318.602
20210124;094500;1611477900;219.39
20210124;100000;1611478800;277.871
20210124;101500;1611479700;211.661
20210124;103000;1611480600;331.002
20210124;104500;1611481500;195.483
20210124;110000;1611482400;1632.522
20210124;111500;1611483300;1000.164
20210124;113000;1611484200;318.548
20210124;114500;1611485100;222.824
20210124;120000;1611486000;520.087
20210124;121500;1611486900;2375.196
20210124;123000;1611487800;392.754
20210124;124500;1611488700;404.392
20210124;130000;1611489600;353.336
20210124;131500;1611490500;434.564
20210124;133000;1611491400;494.633
20210124;134500;1611492300;344.947
20210124;140000;1611493200;337.279
20210124;141500;1611494100;357.761
20210124;143000;1611495000;562.896
20210124;144500;1611495900;378.154
20210124;150000;1611496800;369.886
20210124;151500;1611497700;397.751
20210124;153000;1611498600;595.974
20210124;154500;1611499500;484.537
20210124;160000;1611500400;442.708
20210124;161500;1611501300;1290.7
20210124;163000;1611502200;1488.471
20210124;164500;1611503100;1302.968
20210124;170000;1611504000;459.276
20210124;171500;1611504900;568.848
20210124;173000;1611505800;623.462
20210124;174500;1611506700;667.561
20210124;180000;1611507600;593.125
20210124;181500;1611508500;742.906
20210124;183000;1611509400;488.119
20210124;184500;1611510300;663.956
20210124;190000;1611511200;490.748
20210124;191500;1611512100;1645.051
20210124;193000;1611513000;1706.93
20210124;194500;1611513900;729.627
20210124;200000;1611514800;710.548
20210124;201500;1611515700;662.411
20210124;203000;1611516600;2583.991
20210124;204500;1611517500;810.603
20210124;210000;1611518400;483.758
20210124;211500;1611519300;378.859
20210124;213000;1611520200;550.718
20210124;214500;1611521100;588.377
20210124;220000;1611522000;701.061
20210124;221500;1611522900;623.811
20210124;223000;1611523800;694.471
20210124;224500;1611524700;653.851
20210124;230000;1611525600;524.925
20210124;231500;1611526500;285.847
20210124;233000;1611527400;244.21
20210124;234500;1611528300;473.862
20210125;000000;1611529200;291.22
20210125;001500;1611530100;243.627
20210125;003000;1611531000;243.591
20210125;004500;1611531900;435.51
20210125;010000;1611532800;311.821
20210125;011500;1611533700;244.031
20210125;013000;1611534600;243.608
20210125;014500;1611535500;364.14
20210125;020000;1611536400;391.52
20210125;021500;1611537300;244.052
20210125;023000;1611538200;244.069
20210125;024500;1611539100;339.258
20210125;030000;1611540000;240.671
20210125;031500;1611540900;222.94
20210125;033000;1611541800;124.239
20210125;034500;1611542700;219.479
20210125;040000;1611543600;124.351
20210125;041500;1611544500;248.095
20210125;043000;1611545400;167.487
20210125;044500;1611546300;220.741
20210125;050000;1611547200;124.358
20210125;051500;1611548100;142.552
20210125;053000;1611549000;271.88
20210125;054500;1611549900;190.354
20210125;060000;1611550800;283.783
20210125;061500;1611551700;244.092
20210125;063000;1611552600;501.571
20210125;064500;1611553500;1059.45
20210125;070000;1611554400;296.89
20210125;071500;1611555300;124.047
20210125;073000;1611556200;196.155
20210125;074500;1611557100;209.956
20210125;080000;1611558000;211.609
20210125;081500;1611558900;128.035
20210125;083000;1611559800;189.161
20210125;084500;1611560700;398.767
20210125;090000;1611561600;273.817
20210125;091500;1611562500;272.66
20210125;093000;1611563400;123.71
20210125;094500;1611564300;248.555
20210125;100000;1611565200;155.807
20210125;101500;1611566100;224.714
20210125;103000;1611567000;123.624
20210125;104500;1611567900;229.722
20210125;110000;1611568800;266.796
20210125;111500;1611569700;2008.274
20210125;113000;1611570600;620.763
20210125;114500;1611571500;594.769
20210125;120000;1611572400;409.854
20210125;121500;1611573300;1455.794
20210125;123000;1611574200;1626.979
20210125;124500;1611575100;557.857
20210125;130000;1611576000;311.817
20210125;131500;1611576900;193.525
20210125;133000;1611577800;2307.042
20210125;134500;1611578700;617.907
20210125;140000;1611579600;194.551
20210125;141500;1611580500;122.957
20210125;143000;1611581400;221.112
20210125;144500;1611582300;308.227
20210125;150000;1611583200;152.092
20210125;151500;1611584100;123.22
20210125;153000;1611585000;277.524
20210125;154500;1611585900;209.837
20210125;160000;1611586800;392.86
20210125;161500;1611587700;1934.43
20210125;163000;1611588600;587.205
20210125;164500;1611589500;557.695
20210125;170000;1611590400;503.525
20210125;171500;1611591300;357.378
20210125;173000;1611592200;461.978
20210125;174500;1611593100;508.386
20210125;180000;1611594000;484.047
20210125;181500;1611594900;467.076
20210125;183000;1611595800;512.179
20210125;184500;1611596700;575.824
20210125;190000;1611597600;1013.236
20210125;191500;1611598500;1898.699
20210125;193000;1611599400;2275.693
20210125;194500;1611600300;908.422
20210125;200000;1611601200;856.879
20210125;201500;1611602100;746.307
20210125;203000;1611603000;529.769
20210125;204500;1611603900;607.943
20210125;210000;1611604800;653.837
20210125;211500;1611605700;686.307
20210125;213000;1611606600;667.367
20210125;214500;1611607500;622.485
20210125;220000;1611608400;555.265
20210125;221500;1611609300;527.34
20210125;223000;1611610200;485.719
20210125;224500;1611611100;511.593
20210125;230000;1611612000;651.402
20210125;231500;1611612900;516.9
20210125;233000;1611613800;466.087
20210125;234500;1611614700;401.232
20210126;000000;1611615600;412.331
20210126;001500;1611616500;360.081
20210126;003000;1611617400;124.143
20210126;004500;1611618300;211.572
20210126;010000;1611619200;138.405
20210126;011500;1611620100;191.928
20210126;013000;1611621000;222.139
20210126;014500;1611621900;219.292
20210126;020000;1611622800;124.017
20210126;021500;1611623700;126.136
20210126;023000;1611624600;246.095
20210126;024500;1611625500;256.677
20210126;030000;1611626400;131.471
20210126;031500;1611627300;124.041
20210126;033000;1611628200;140.075
20210126;034500;1611629100;327.413
20210126;040000;1611630000;166.931
20210126;041500;1611630900;124.016
20210126;043000;1611631800;123.998
20210126;044500;1611632700;275.138
20210126;050000;1611633600;226.135
20210126;051500;1611634500;124.065
20210126;053000;1611635400;133.355
20210126;054500;1611636300;314.516
20210126;060000;1611637200;425.905
20210126;061500;1611638100;248.554
20210126;063000;1611639000;562.719
20210126;064500;1611639900;615.025
20210126;070000;1611640800;444.768
20210126;071500;1611641700;285.015
20210126;073000;1611642600;124.21
20210126;074500;1611643500;124.207
20210126;080000;1611644400;253.999
20210126;081500;1611645300;257.906
20210126;083000;1611646200;124.155
20210126;084500;1611647100;124.135
20210126;090000;1611648000;228.844
20210126;091500;1611648900;230.953
20210126;093000;1611649800;167.176
20210126;094500;1611650700;142.182
20210126;100000;1611651600;247.744
20210126;101500;1611652500;135.074
20210126;103000;1611653400;212.122
20210126;104500;1611654300;123.89
20210126;110000;1611655200;255.887
20210126;111500;1611656100;144.688
20210126;113000;1611657000;223.63
20210126;114500;1611657900;123.78
20210126;120000;1611658800;205.328
20210126;121500;1611659700;197.574
20210126;123000;1611660600;202.421
20210126;124500;1611661500;146.629
20210126;130000;1611662400;269.812
20210126;131500;1611663300;134.124
20210126;133000;1611664200;166.268
20210126;134500;1611665100;300.612
20210126;140000;1611666000;151.569
20210126;141500;1611666900;124.033
20210126;143000;1611667800;123.882
20210126;144500;1611668700;353.752
20210126;150000;1611669600;147.544
20210126;151500;1611670500;123.818
20210126;153000;1611671400;123.869
20210126;154500;1611672300;319.136
20210126;160000;1611673200;190.311
20210126;161500;1611674100;123.915
20210126;163000;1611675000;123.888
20210126;164500;1611675900;207.541
20210126;170000;1611676800;295.288
20210126;171500;1611677700;123.884
20210126;173000;1611678600;123.784
20210126;174500;1611679500;123.916
20210126;180000;1611680400;508.077
20210126;181500;1611681300;506.48
20210126;183000;1611682200;470.62
20210126;184500;1611683100;475.925
20210126;190000;1611684000;603.644
20210126;191500;1611684900;637.226
20210126;193000;1611685800;611.94
20210126;194500;1611686700;1156.087
20210126;200000;1611687600;629.287
20210126;201500;1611688500;699.993
20210126;203000;1611689400;606.652
20210126;204500;1611690300;937.972
20210126;210000;1611691200;2355.602
20210126;211500;1611692100;2568.868
20210126;213000;1611693000;973.13
20210126;214500;1611693900;933.43
20210126;220000;1611694800;1024.667
20210126;221500;1611695700;954.098
20210126;223000;1611696600;1030.444
20210126;224500;1611697500;595.538
20210126;230000;1611698400;620.07
20210126;231500;1611699300;540.018
20210126;233000;1611700200;378.571
20210126;234500;1611701100;387.529
20210127;000000;1611702000;186.474
20210127;001500;1611702900;124.92
20210127;003000;1611703800;124.95
20210127;004500;1611704700;295.321
20210127;010000;1611705600;216.866
20210127;011500;1611706500;125.082
20210127;013000;1611707400;127.08
20210127;014500;1611708300;179.994
20210127;020000;1611709200;331.529
20210127;021500;1611710100;125.693
20210127;023000;1611711000;125.363
20210127;024500;1611711900;128.707
20210127;030000;1611712800;361.59
20210127;031500;1611713700;139.607
20210127;033000;1611714600;125.347
20210127;034500;1611715500;125.425
20210127;040000;1611716400;290.183
20210127;041500;1611717300;214.777
20210127;043000;1611718200;125.43
20210127;044500;1611719100;125.437
20210127;050000;1611720000;176.16
20210127;051500;1611720900;320.693
20210127;053000;1611721800;133.404
20210127;054500;1611722700;125.558
20210127;060000;1611723600;125.559
20210127;061500;1611724500;339.092
20210127;063000;1611725400;160.977
20210127;064500;1611726300;132.18
20210127;070000;1611727200;249.668
20210127;071500;1611728100;429.794
20210127;073000;1611729000;313.339
20210127;074500;1611729900;245.616
20210127;080000;1611730800;261.624
20210127;081500;1611731700;379.12
20210127;083000;1611732600;338.702
20210127;084500;1611733500;132.225
20210127;090000;1611734400;125.593
20210127;091500;1611735300;256.046
20210127;093000;1611736200;329.462
20210127;094500;1611737100;223.034
20210127;100000;1611738000;208.041
20210127;101500;1611738900;272.585
20210127;103000;1611739800;324.431
20210127;104500;1611740700;191.427
20210127;110000;1611741600;139.154
20210127;111500;1611742500;269.726
20210127;113000;1611743400;167.425
20210127;114500;1611744300;194.76
20210127;120000;1611745200;237.547
20210127;121500;1611746100;154.435
20210127;123000;1611747000;125.068
20210127;124500;1611747900;230.194
20210127;130000;1611748800;254.194
20210127;131500;1611749700;1528.088
20210127;133000;1611750600;1502.978
20210127;134500;1611751500;684.739
20210127;140000;1611752400;236.858
20210127;141500;1611753300;179.802
20210127;143000;1611754200;125.178
20210127;144500;1611755100;168.119
20210127;150000;1611756000;237.494
20210127;151500;1611756900;229.098
20210127;153000;1611757800;132.516
20210127;154500;1611758700;147.556
20210127;160000;1611759600;261.231
20210127;161500;1611760500;330.393
20210127;163000;1611761400;376.92
20210127;164500;1611762300;207.69
20210127;170000;1611763200;296.453
20210127;171500;1611764100;367.001
20210127;173000;1611765000;1642.071
20210127;174500;1611765900;171.813
20210127;180000;1611766800;135.605
20210127;181500;1611767700;214.542
20210127;183000;1611768600;266.889
20210127;184500;1611769500;147.323
20210127;190000;1611770400;125.559
20210127;191500;1611771300;215.654
20210127;193000;1611772200;226.961
20210127;194500;1611773100;274.634
20210127;200000;1611774000;371.077
20210127;201500;1611774900;420.526
20210127;203000;1611775800;404.238
20210127;204500;1611776700;580.218
20210127;210000;1611777600;559.273
20210127;211500;1611778500;455.159
20210127;213000;1611779400;357.851
20210127;214500;1611780300;468.771
20210127;220000;1611781200;595.63
20210127;221500;1611782100;316.376
20210127;223000;1611783000;259.064
20210127;224500;1611783900;126.132
20210127;230000;1611784800;358
20210127;231500;1611785700;179.173
20210127;233000;1611786600;126.171
20210127;234500;1611787500;126.097
20210128;000000;1611788400;233.401
20210128;001500;1611789300;279.939
20210128;003000;1611790200;128.593
20210128;004500;1611791100;126.242
20210128;010000;1611792000;221.762
20210128;011500;1611792900;268.026
20210128;013000;1611793800;142.305
20210128;014500;1611794700;126.709
20210128;020000;1611795600;223.086
20210128;021500;1611796500;193.622
20210128;023000;1611797400;217.658
20210128;024500;1611798300;126.628
20210128;030000;1611799200;187.94
20210128;031500;1611800100;161.468
20210128;033000;1611801000;276.683
20210128;034500;1611801900;136.225
20210128;040000;1611802800;126.778
20210128;041500;1611803700;220.895
20210128;043000;1611804600;246.643
20210128;044500;1611805500;163.838
20210128;050000;1611806400;126.723
20210128;051500;1611807300;218.745
20210128;053000;1611808200;228.108
20210128;054500;1611809100;244.145
20210128;060000;1611810000;246.674
20210128;061500;1611810900;291.331
20210128;063000;1611811800;439.476
20210128;064500;1611812700;173.405
20210128;070000;1611813600;126.753
20210128;071500;1611814500;377.08
20210128;073000;1611815400;1587.979
20210128;074500;1611816300;218.388
20210128;080000;1611817200;126.571
20210128;081500;1611818100;126.603
20210128;083000;1611819000;269.992
20210128;084500;1611819900;596.747
20210128;090000;1611820800;126.35
20210128;091500;1611821700;126.597
20210128;093000;1611822600;333.959
20210128;094500;1611823500;254.15
20210128;100000;1611824400;148.476
20210128;101500;1611825300;244.441
20210128;103000;1611826200;157.024
20210128;104500;1611827100;225.813
20210128;110000;1611828000;125.748
20210128;111500;1611828900;253.234
20210128;113000;1611829800;152.451
20210128;114500;1611830700;220.457
20210128;120000;1611831600;135.799
20210128;121500;1611832500;227.492
20210128;123000;1611833400;182.199
20210128;124500;1611834300;169.272
20210128;130000;1611835200;181.042
20210128;131500;1611836100;175.693
20210128;133000;1611837000;231.491
20210128;134500;1611837900;125.32
20210128;140000;1611838800;356.183
20210128;141500;1611839700;367.069
20210128;143000;1611840600;341.329
20210128;144500;1611841500;135.187
20210128;150000;1611842400;207.605
20210128;151500;1611843300;141.84
20210128;153000;1611844200;202.736
20210128;154500;1611845100;208.301
20210128;160000;1611846000;151.232
20210128;161500;1611846900;199.396
20210128;163000;1611847800;125.213
20210128;164500;1611848700;265.239
20210128;170000;1611849600;166.04
20210128;171500;1611850500;344.639
20210128;173000;1611851400;245.019
20210128;174500;1611852300;344.904
20210128;180000;1611853200;550.968
20210128;181500;1611854100;522.682
20210128;183000;1611855000;516.438
20210128;184500;1611855900;475.997
20210128;190000;1611856800;622.22
20210128;191500;1611857700;481.414
20210128;193000;1611858600;542.627
20210128;194500;1611859500;461.85
20210128;200000;1611860400;568.591
20210128;201500;1611861300;525.58
20210128;203000;1611862200;388.838
20210128;204500;1611863100;385.552
20210128;210000;1611864000;433.982
20210128;211500;1611864900;582.806
20210128;213000;1611865800;332.02
20210128;214500;1611866700;245.12
20210128;220000;1611867600;568.422
20210128;221500;1611868500;493.536
20210128;223000;1611869400;631.542
20210128;224500;1611870300;466.303
20210128;230000;1611871200;498.661
20210128;231500;1611872100;378.543
20210128;233000;1611873000;497.696
20210128;234500;1611873900;372.903
20210129;000000;1611874800;438.168
20210129;001500;1611875700;348.214
