#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.;;;;
#file_info: --- Simulated load profile with synPRO --- number of occupants: 2 --- socioeconomic factor: MFHkl --- climate region: TRY2010_6_Jahr.dat --- total energy demand: 209.394846925184 ---  Building TypeMFH_2 ---  --- For more information contact our synPRO team oc-synpro@ise.fraunhofer.de;;;;
#timestep_sec: 900;;;;
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;Q_htg;W;power;heating demand for space heating
#005;t_room;°C;temperature;room temperature
#006;t_amb;°C;temperature;ambient temperature
#007;heating_on;-;-;value, which provides under-use of the heating temperature limit and the average outdoor temperature, the starting and shutdown signal for the heating system
#008;P_pvn;W/Wp;specific power;specific power of an PV-plant, which has an optimal slope and oriented to south
#simulated building;MFH_2;;;
#set point temperature heating day [°C];21;;;
#set point temperature heating night [°C];17;;;
#set point temperature cooling [°C];26;;;
#orientation of the building [°];0;;;
#climate region;TRY2010_6_Jahr.dat;;;
#number of houses;1;;;
#number of apartments;4;;;
#number of occupants;9;;;
#working pattern;MFHkl;;;
#specific heating load;151;kWh/m²;;
YYYYMMDD;hhmmss;unixtimestamp;Q_htg;
20210412;234500;1618263900;1302.83461754301;
20210413;0;1618264800;1737.11282339068;
20210413;1500;1618265700;2373.70756874754;
20210413;3000;1618266600;3010.3023141044;
20210413;4500;1618267500;3646.89705946126;
20210413;10000;1618268400;4283.49180481811;
20210413;11500;1618269300;4741.91336536385;
20210413;13000;1618270200;5200.33492590959;
20210413;14500;1618271100;5658.75648645532;
20210413;20000;1618272000;6117.17804700106;
20210413;21500;1618272900;6399.4408116802;
20210413;23000;1618273800;6681.70357635934;
20210413;24500;1618274700;6963.96634103849;
20210413;30000;1618275600;7246.22910571763;
20210413;31500;1618276500;7491.41486480277;
20210413;33000;1618277400;7736.60062388792;
20210413;34500;1618278300;7981.78638297307;
20210413;40000;1618279200;8226.97214205821;
20210413;41500;1618280100;8448.217240773;
20210413;43000;1618281000;8669.46233948778;
20210413;44500;1618281900;8890.70743820256;
20210413;50000;1618282800;9111.95253691734;
20210413;51500;1618283700;9239.93688230765;
20210413;53000;1618284600;9367.92122769796;
20210413;54500;1618285500;9495.90557308827;
20210413;60000;1618286400;9623.88991847859;
20210413;61500;1618287300;12406.3141682521;
20210413;63000;1618288200;15188.7384180257;
20210413;64500;1618289100;17971.1626677992;
20210413;70000;1618290000;20753.5869175727;
20210413;71500;1618290900;19675.8983524431;
20210413;73000;1618291800;18598.2097873135;
20210413;74500;1618292700;17520.5212221839;
20210413;80000;1618293600;16442.8326570543;
20210413;81500;1618294500;15536.9568436202;
20210413;83000;1618295400;14631.0810301861;
20210413;84500;1618296300;13725.2052167521;
20210413;90000;1618297200;12819.329403318;
20210413;91500;1618298100;11940.4768019717;
20210413;93000;1618299000;11061.6242006254;
20210413;94500;1618299900;10182.7715992791;
20210413;100000;1618300800;9303.91899793279;
20210413;101500;1618301700;8912.57669456784;
20210413;103000;1618302600;8521.23439120288;
20210413;104500;1618303500;8129.89208783792;
20210413;110000;1618304400;7738.54978447297;
20210413;111500;1618305300;7244.31747678501;
20210413;113000;1618306200;6750.08516909705;
20210413;114500;1618307100;6255.85286140909;
20210413;120000;1618308000;5761.62055372113;
20210413;121500;1618308900;5463.14199922243;
20210413;123000;1618309800;5164.66344472373;
20210413;124500;1618310700;4866.18489022503;
20210413;130000;1618311600;4567.70633572633;
20210413;131500;1618312500;4145.63067935984;
20210413;133000;1618313400;3723.55502299335;
20210413;134500;1618314300;3301.47936662686;
20210413;140000;1618315200;2879.40371026037;
20210413;141500;1618316100;2623.22489858111;
20210413;143000;1618317000;2367.04608690185;
20210413;144500;1618317900;2110.86727522258;
20210413;150000;1618318800;1854.68846354332;
20210413;151500;1618319700;2209.28751291174;
20210413;153000;1618320600;2563.88656228017;
20210413;154500;1618321500;2918.48561164859;
20210413;160000;1618322400;3273.08466101701;
20210413;161500;1618323300;3330.74378601614;
20210413;163000;1618324200;3388.40291101528;
20210413;164500;1618325100;3446.06203601441;
20210413;170000;1618326000;3503.72116101355;
20210413;171500;1618326900;3801.93186645643;
20210413;173000;1618327800;4100.14257189931;
20210413;174500;1618328700;4398.35327734219;
20210413;180000;1618329600;4696.56398278507;
20210413;181500;1618330500;4985.60460487139;
20210413;183000;1618331400;5274.64522695772;
20210413;184500;1618332300;5563.68584904404;
20210413;190000;1618333200;5852.72647113036;
20210413;191500;1618334100;5941.41568136318;
20210413;193000;1618335000;6030.10489159599;
20210413;194500;1618335900;6118.7941018288;
20210413;200000;1618336800;6207.48331206162;
20210413;201500;1618337700;6406.67183583857;
20210413;203000;1618338600;6605.86035961553;
20210413;204500;1618339500;6805.04888339248;
20210413;210000;1618340400;7004.23740716943;
20210413;211500;1618341300;7206.15773981847;
20210413;213000;1618342200;7408.0780724675;
20210413;214500;1618343100;7609.99840511654;
20210413;220000;1618344000;7811.91873776558;
20210413;221500;1618344900;5858.93905332418;
20210413;223000;1618345800;3905.95936888279;
20210413;224500;1618346700;1952.97968444139;
20210413;230000;1618347600;0;
20210413;231500;1618348500;0;
20210413;233000;1618349400;0;
20210413;234500;1618350300;0;
20210414;0;1618351200;0;
20210414;1500;1618352100;248.399537294138;
20210414;3000;1618353000;496.799074588277;
20210414;4500;1618353900;745.198611882415;
20210414;10000;1618354800;993.598149176554;
20210414;11500;1618355700;1425.50718110699;
20210414;13000;1618356600;1857.41621303742;
20210414;14500;1618357500;2289.32524496785;
20210414;20000;1618358400;2721.23427689828;
20210414;21500;1618359300;3007.71946178229;
20210414;23000;1618360200;3294.2046466663;
20210414;24500;1618361100;3580.6898315503;
20210414;30000;1618362000;3867.17501643431;
20210414;31500;1618362900;4121.19858685703;
20210414;33000;1618363800;4375.22215727976;
20210414;34500;1618364700;4629.24572770248;
20210414;40000;1618365600;4883.2692981252;
20210414;41500;1618366500;4990.24821556853;
20210414;43000;1618367400;5097.22713301186;
20210414;44500;1618368300;5204.20605045519;
20210414;50000;1618369200;5311.18496789852;
20210414;51500;1618370100;5454.28727015374;
20210414;53000;1618371000;5597.38957240896;
20210414;54500;1618371900;5740.49187466417;
20210414;60000;1618372800;5883.59417691939;
20210414;61500;1618373700;8579.67566603734;
20210414;63000;1618374600;11275.7571551553;
20210414;64500;1618375500;13971.8386442732;
20210414;70000;1618376400;16667.9201333912;
20210414;71500;1618377300;15619.2413656735;
20210414;73000;1618378200;14570.5625979558;
20210414;74500;1618379100;13521.8838302382;
20210414;80000;1618380000;12473.2050625205;
20210414;81500;1618380900;12291.9243315839;
20210414;83000;1618381800;12110.6436006474;
20210414;84500;1618382700;11929.3628697109;
20210414;90000;1618383600;11748.0821387743;
20210414;91500;1618384500;11386.2814233953;
20210414;93000;1618385400;11024.4807080164;
20210414;94500;1618386300;10662.6799926374;
20210414;100000;1618387200;10300.8792772584;
20210414;101500;1618388100;9714.5525973763;
20210414;103000;1618389000;9128.22591749418;
20210414;104500;1618389900;8541.89923761206;
20210414;110000;1618390800;7955.57255772993;
20210414;111500;1618391700;7551.52693395292;
20210414;113000;1618392600;7147.48131017591;
20210414;114500;1618393500;6743.4356863989;
20210414;120000;1618394400;6339.39006262189;
20210414;121500;1618395300;6437.04226790627;
20210414;123000;1618396200;6534.69447319065;
20210414;124500;1618397100;6632.34667847503;
20210414;130000;1618398000;6729.99888375941;
20210414;131500;1618398900;6506.73602188494;
20210414;133000;1618399800;6283.47316001047;
20210414;134500;1618400700;6060.210298136;
20210414;140000;1618401600;5836.94743626153;
20210414;141500;1618402500;5765.60788097913;
20210414;143000;1618403400;5694.26832569674;
20210414;144500;1618404300;5622.92877041434;
20210414;150000;1618405200;5551.58921513195;
20210414;151500;1618406100;5335.2881142753;
20210414;153000;1618407000;5118.98701341866;
20210414;154500;1618407900;4902.68591256201;
20210414;160000;1618408800;4686.38481170537;
20210414;161500;1618409700;4712.17305642372;
20210414;163000;1618410600;4737.96130114206;
20210414;164500;1618411500;4763.74954586041;
20210414;170000;1618412400;4789.53779057876;
20210414;171500;1618413300;4825.87142725141;
20210414;173000;1618414200;4862.20506392405;
20210414;174500;1618415100;4898.5387005967;
20210414;180000;1618416000;4934.87233726935;
20210414;181500;1618416900;5034.36213637051;
20210414;183000;1618417800;5133.85193547168;
20210414;184500;1618418700;5233.34173457284;
20210414;190000;1618419600;5332.83153367401;
20210414;191500;1618420500;5460.03712673782;
20210414;193000;1618421400;5587.24271980163;
20210414;194500;1618422300;5714.44831286544;
20210414;200000;1618423200;5841.65390592925;
20210414;201500;1618424100;6124.76370910762;
20210414;203000;1618425000;6407.873512286;
20210414;204500;1618425900;6690.98331546437;
20210414;210000;1618426800;6974.09311864274;
20210414;211500;1618427700;6979.04528782284;
20210414;213000;1618428600;6983.99745700294;
20210414;214500;1618429500;6988.94962618304;
20210414;220000;1618430400;6993.90179536315;
20210414;221500;1618431300;5245.42634652236;
20210414;223000;1618432200;3496.95089768157;
20210414;224500;1618433100;1748.47544884079;
20210414;230000;1618434000;0;
20210414;231500;1618434900;0;
20210414;233000;1618435800;0;
20210414;234500;1618436700;0;
20210415;0;1618437600;0;
20210415;1500;1618438500;265.80092032396;
20210415;3000;1618439400;531.60184064792;
20210415;4500;1618440300;797.402760971879;
20210415;10000;1618441200;1063.20368129584;
20210415;11500;1618442100;1618.97470921239;
20210415;13000;1618443000;2174.74573712894;
20210415;14500;1618443900;2730.51676504549;
20210415;20000;1618444800;3286.28779296204;
20210415;21500;1618445700;3650.0084917882;
20210415;23000;1618446600;4013.72919061436;
20210415;24500;1618447500;4377.44988944051;
20210415;30000;1618448400;4741.17058826667;
20210415;31500;1618449300;5056.96031443233;
20210415;33000;1618450200;5372.75004059799;
20210415;34500;1618451100;5688.53976676365;
20210415;40000;1618452000;6004.32949292932;
20210415;41500;1618452900;6135.29753063547;
20210415;43000;1618453800;6266.26556834163;
20210415;44500;1618454700;6397.23360604778;
20210415;50000;1618455600;6528.20164375393;
20210415;51500;1618456500;6547.39746513512;
20210415;53000;1618457400;6566.59328651631;
20210415;54500;1618458300;6585.7891078975;
20210415;60000;1618459200;6604.98492927869;
20210415;61500;1618460100;9561.02251847161;
20210415;63000;1618461000;12517.0601076645;
20210415;64500;1618461900;15473.0976968574;
20210415;70000;1618462800;18429.1352860504;
20210415;71500;1618463700;17624.4126988318;
20210415;73000;1618464600;16819.6901116133;
20210415;74500;1618465500;16014.9675243948;
20210415;80000;1618466400;15210.2449371762;
20210415;81500;1618467300;14472.5429145729;
20210415;83000;1618468200;13734.8408919695;
20210415;84500;1618469100;12997.1388693661;
20210415;90000;1618470000;12259.4368467627;
20210415;91500;1618470900;11777.4354992257;
20210415;93000;1618471800;11295.4341516886;
20210415;94500;1618472700;10813.4328041515;
20210415;100000;1618473600;10331.4314566144;
20210415;101500;1618474500;9986.16197464865;
20210415;103000;1618475400;9640.89249268288;
20210415;104500;1618476300;9295.62301071712;
20210415;110000;1618477200;8950.35352875136;
20210415;111500;1618478100;8733.19531919242;
20210415;113000;1618479000;8516.03710963349;
20210415;114500;1618479900;8298.87890007455;
20210415;120000;1618480800;8081.72069051561;
20210415;121500;1618481700;7682.93205473319;
20210415;123000;1618482600;7284.14341895077;
20210415;124500;1618483500;6885.35478316836;
20210415;130000;1618484400;6486.56614738594;
20210415;131500;1618485300;6431.49977626185;
20210415;133000;1618486200;6376.43340513776;
20210415;134500;1618487100;6321.36703401367;
20210415;140000;1618488000;6266.30066288958;
20210415;141500;1618488900;6116.44613213678;
20210415;143000;1618489800;5966.59160138397;
20210415;144500;1618490700;5816.73707063116;
20210415;150000;1618491600;5666.88253987836;
20210415;151500;1618492500;5527.28572698325;
20210415;153000;1618493400;5387.68891408814;
20210415;154500;1618494300;5248.09210119303;
20210415;160000;1618495200;5108.49528829792;
20210415;161500;1618496100;5008.9001700036;
20210415;163000;1618497000;4909.30505170927;
20210415;164500;1618497900;4809.70993341495;
20210415;170000;1618498800;4710.11481512063;
20210415;171500;1618499700;4840.23781167286;
20210415;173000;1618500600;4970.36080822509;
20210415;174500;1618501500;5100.48380477733;
20210415;180000;1618502400;5230.60680132956;
20210415;181500;1618503300;5156.94690980324;
20210415;183000;1618504200;5083.28701827693;
20210415;184500;1618505100;5009.62712675061;
20210415;190000;1618506000;4935.9672352243;
20210415;191500;1618506900;4915.23457302114;
20210415;193000;1618507800;4894.50191081798;
20210415;194500;1618508700;4873.76924861482;
20210415;200000;1618509600;4853.03658641166;
20210415;201500;1618510500;4880.042598638;
20210415;203000;1618511400;4907.04861086434;
20210415;204500;1618512300;4934.05462309068;
20210415;210000;1618513200;4961.06063531702;
20210415;211500;1618514100;5097.8177023949;
20210415;213000;1618515000;5234.57476947279;
20210415;214500;1618515900;5371.33183655068;
20210415;220000;1618516800;5508.08890362856;
20210415;221500;1618517700;4131.06667772142;
20210415;223000;1618518600;2754.04445181428;
20210415;224500;1618519500;1377.02222590714;
20210415;230000;1618520400;0;
20210415;231500;1618521300;0;
20210415;233000;1618522200;0;
20210415;234500;1618523100;0;
20210416;0;1618524000;0;
20210416;1500;1618524900;0;
20210416;3000;1618525800;0;
20210416;4500;1618526700;0;
20210416;10000;1618527600;0;
20210416;11500;1618528500;0;
20210416;13000;1618529400;0;
20210416;14500;1618530300;0;
20210416;20000;1618531200;0;
20210416;21500;1618532100;143.575814530649;
20210416;23000;1618533000;287.151629061298;
20210416;24500;1618533900;430.727443591947;
20210416;30000;1618534800;574.303258122596;
20210416;31500;1618535700;858.701089674283;
20210416;33000;1618536600;1143.09892122597;
20210416;34500;1618537500;1427.49675277766;
20210416;40000;1618538400;1711.89458432934;
20210416;41500;1618539300;1985.09801415811;
20210416;43000;1618540200;2258.30144398688;
20210416;44500;1618541100;2531.50487381564;
20210416;50000;1618542000;2804.70830364441;
20210416;51500;1618542900;2913.23411794294;
20210416;53000;1618543800;3021.75993224148;
20210416;54500;1618544700;3130.28574654001;
20210416;60000;1618545600;3238.81156083855;
20210416;61500;1618546500;6172.57923820618;
20210416;63000;1618547400;9106.34691557382;
20210416;64500;1618548300;12040.1145929415;
20210416;70000;1618549200;14973.8822703091;
20210416;71500;1618550100;14413.4405552627;
20210416;73000;1618551000;13852.9988402163;
20210416;74500;1618551900;13292.5571251699;
20210416;80000;1618552800;12732.1154101236;
20210416;81500;1618553700;12275.456294585;
20210416;83000;1618554600;11818.7971790465;
20210416;84500;1618555500;11362.1380635079;
20210416;90000;1618556400;10905.4789479694;
20210416;91500;1618557300;10519.0968221896;
20210416;93000;1618558200;10132.7146964098;
20210416;94500;1618559100;9746.33257062997;
20210416;100000;1618560000;9359.95044485016;
20210416;101500;1618560900;8629.4101841132;
20210416;103000;1618561800;7898.86992337624;
20210416;104500;1618562700;7168.32966263927;
20210416;110000;1618563600;6437.78940190231;
20210416;111500;1618564500;6553.98008160258;
20210416;113000;1618565400;6670.17076130285;
20210416;114500;1618566300;6786.36144100312;
20210416;120000;1618567200;6902.55212070339;
20210416;121500;1618568100;6916.98108980486;
20210416;123000;1618569000;6931.41005890632;
20210416;124500;1618569900;6945.83902800778;
20210416;130000;1618570800;6960.26799710925;
20210416;131500;1618571700;6726.00216378499;
20210416;133000;1618572600;6491.73633046072;
20210416;134500;1618573500;6257.47049713646;
20210416;140000;1618574400;6023.2046638122;
20210416;141500;1618575300;5986.96857078304;
20210416;143000;1618576200;5950.73247775388;
20210416;144500;1618577100;5914.49638472473;
20210416;150000;1618578000;5878.26029169557;
20210416;151500;1618578900;5781.25214438853;
20210416;153000;1618579800;5684.24399708149;
20210416;154500;1618580700;5587.23584977445;
20210416;160000;1618581600;5490.22770246741;
20210416;161500;1618582500;5597.82721376894;
20210416;163000;1618583400;5705.42672507048;
20210416;164500;1618584300;5813.02623637202;
20210416;170000;1618585200;5920.62574767355;
20210416;171500;1618586100;5861.48465072811;
20210416;173000;1618587000;5802.34355378266;
20210416;174500;1618587900;5743.20245683721;
20210416;180000;1618588800;5684.06135989177;
20210416;181500;1618589700;5429.79913068009;
20210416;183000;1618590600;5175.53690146842;
20210416;184500;1618591500;4921.27467225674;
20210416;190000;1618592400;4667.01244304507;
20210416;191500;1618593300;4475.72437933989;
20210416;193000;1618594200;4284.43631563471;
20210416;194500;1618595100;4093.14825192953;
20210416;200000;1618596000;3901.86018822435;
20210416;201500;1618596900;4158.55852192028;
20210416;203000;1618597800;4415.25685561621;
20210416;204500;1618598700;4671.95518931214;
20210416;210000;1618599600;4928.65352300807;
20210416;211500;1618600500;5122.80499264425;
20210416;213000;1618601400;5316.95646228042;
20210416;214500;1618602300;5511.1079319166;
20210416;220000;1618603200;5705.25940155278;
20210416;221500;1618604100;4278.94455116459;
20210416;223000;1618605000;2852.62970077639;
20210416;224500;1618605900;1426.31485038819;
20210416;230000;1618606800;0;
20210416;231500;1618607700;0;
20210416;233000;1618608600;0;
20210416;234500;1618609500;0;
20210417;0;1618610400;0;
20210417;1500;1618611300;0;
20210417;3000;1618612200;0;
20210417;4500;1618613100;0;
20210417;10000;1618614000;0;
20210417;11500;1618614900;181.376165076913;
20210417;13000;1618615800;362.752330153825;
20210417;14500;1618616700;544.128495230738;
20210417;20000;1618617600;725.504660307651;
20210417;21500;1618618500;1111.67418617239;
20210417;23000;1618619400;1497.84371203712;
20210417;24500;1618620300;1884.01323790185;
20210417;30000;1618621200;2270.18276376659;
20210417;31500;1618622100;2537.58016268931;
20210417;33000;1618623000;2804.97756161203;
20210417;34500;1618623900;3072.37496053474;
20210417;40000;1618624800;3339.77235945746;
20210417;41500;1618625700;3533.4838541836;
20210417;43000;1618626600;3727.19534890973;
20210417;44500;1618627500;3920.90684363586;
20210417;50000;1618628400;4114.618338362;
20210417;51500;1618629300;4225.40233981497;
20210417;53000;1618630200;4336.18634126795;
20210417;54500;1618631100;4446.97034272093;
20210417;60000;1618632000;4557.7543441739;
20210417;61500;1618632900;7453.25005844272;
20210417;63000;1618633800;10348.7457727115;
20210417;64500;1618634700;13244.2414869804;
20210417;70000;1618635600;16139.7372012492;
20210417;71500;1618636500;15389.2818970027;
20210417;73000;1618637400;14638.8265927562;
20210417;74500;1618638300;13888.3712885098;
20210417;80000;1618639200;13137.9159842633;
20210417;81500;1618640100;12651.6606666407;
20210417;83000;1618641000;12165.4053490181;
20210417;84500;1618641900;11679.1500313954;
20210417;90000;1618642800;11192.8947137728;
20210417;91500;1618643700;10696.0782065492;
20210417;93000;1618644600;10199.2616993256;
20210417;94500;1618645500;9702.44519210203;
20210417;100000;1618646400;9205.62868487843;
20210417;101500;1618647300;8842.53397603105;
20210417;103000;1618648200;8479.43926718368;
20210417;104500;1618649100;8116.3445583363;
20210417;110000;1618650000;7753.24984948892;
20210417;111500;1618650900;7658.15326168221;
20210417;113000;1618651800;7563.0566738755;
20210417;114500;1618652700;7467.96008606879;
20210417;120000;1618653600;7372.86349826208;
20210417;121500;1618654500;7265.79238232997;
20210417;123000;1618655400;7158.72126639786;
20210417;124500;1618656300;7051.65015046574;
20210417;130000;1618657200;6944.57903453363;
20210417;131500;1618658100;6848.96277630793;
20210417;133000;1618659000;6753.34651808222;
20210417;134500;1618659900;6657.73025985652;
20210417;140000;1618660800;6562.11400163082;
20210417;141500;1618661700;6567.18706695428;
20210417;143000;1618662600;6572.26013227775;
20210417;144500;1618663500;6577.33319760122;
20210417;150000;1618664400;6582.40626292468;
20210417;151500;1618665300;6270.2233062059;
20210417;153000;1618666200;5958.04034948711;
20210417;154500;1618667100;5645.85739276832;
20210417;160000;1618668000;5333.67443604954;
20210417;161500;1618668900;5194.12312663867;
20210417;163000;1618669800;5054.57181722781;
20210417;164500;1618670700;4915.02050781694;
20210417;170000;1618671600;4775.46919840608;
20210417;171500;1618672500;4967.42143045698;
20210417;173000;1618673400;5159.37366250789;
20210417;174500;1618674300;5351.32589455879;
20210417;180000;1618675200;5543.2781266097;
20210417;181500;1618676100;5683.21060680219;
20210417;183000;1618677000;5823.14308699469;
20210417;184500;1618677900;5963.07556718719;
20210417;190000;1618678800;6103.00804737968;
20210417;191500;1618679700;6218.58658206701;
20210417;193000;1618680600;6334.16511675434;
20210417;194500;1618681500;6449.74365144166;
20210417;200000;1618682400;6565.32218612899;
20210417;201500;1618683300;6330.09302422559;
20210417;203000;1618684200;6094.8638623222;
20210417;204500;1618685100;5859.6347004188;
20210417;210000;1618686000;5624.4055385154;
20210417;211500;1618686900;5791.01759171305;
20210417;213000;1618687800;5957.62964491069;
20210417;214500;1618688700;6124.24169810834;
20210417;220000;1618689600;6290.85375130598;
20210417;221500;1618690500;4718.14031347949;
20210417;223000;1618691400;3145.42687565299;
20210417;224500;1618692300;1572.7134378265;
20210417;230000;1618693200;0;
20210417;231500;1618694100;0;
20210417;233000;1618695000;0;
20210417;234500;1618695900;0;
20210418;0;1618696800;0;
20210418;1500;1618697700;245.493834671671;
20210418;3000;1618698600;490.987669343341;
20210418;4500;1618699500;736.481504015012;
20210418;10000;1618700400;981.975338686682;
20210418;11500;1618701300;1498.66222784045;
20210418;13000;1618702200;2015.34911699422;
20210418;14500;1618703100;2532.03600614799;
20210418;20000;1618704000;3048.72289530177;
20210418;21500;1618704900;3438.09150642848;
20210418;23000;1618705800;3827.4601175552;
20210418;24500;1618706700;4216.82872868192;
20210418;30000;1618707600;4606.19733980864;
20210418;31500;1618708500;4788.13024979104;
20210418;33000;1618709400;4970.06315977344;
20210418;34500;1618710300;5151.99606975584;
20210418;40000;1618711200;5333.92897973824;
20210418;41500;1618712100;5495.43675670166;
20210418;43000;1618713000;5656.94453366507;
20210418;44500;1618713900;5818.45231062848;
20210418;50000;1618714800;5979.9600875919;
20210418;51500;1618715700;6064.25537824621;
20210418;53000;1618716600;6148.55066890052;
20210418;54500;1618717500;6232.84595955483;
20210418;60000;1618718400;6317.14125020914;
20210418;61500;1618719300;8958.83376559618;
20210418;63000;1618720200;11600.5262809832;
20210418;64500;1618721100;14242.2187963703;
20210418;70000;1618722000;16883.9113117573;
20210418;71500;1618722900;16066.7128033153;
20210418;73000;1618723800;15249.5142948732;
20210418;74500;1618724700;14432.3157864312;
20210418;80000;1618725600;13615.1172779891;
20210418;81500;1618726500;12758.0338492856;
20210418;83000;1618727400;11900.9504205821;
20210418;84500;1618728300;11043.8669918786;
20210418;90000;1618729200;10186.7835631751;
20210418;91500;1618730100;9496.76402892505;
20210418;93000;1618731000;8806.74449467498;
20210418;94500;1618731900;8116.72496042491;
20210418;100000;1618732800;7426.70542617484;
20210418;101500;1618733700;6828.50078158537;
20210418;103000;1618734600;6230.29613699589;
20210418;104500;1618735500;5632.09149240642;
20210418;110000;1618736400;5033.88684781695;
20210418;111500;1618737300;4792.52121888943;
20210418;113000;1618738200;4551.15558996192;
20210418;114500;1618739100;4309.7899610344;
20210418;120000;1618740000;4068.42433210689;
20210418;121500;1618740900;3755.0511166801;
20210418;123000;1618741800;3441.67790125331;
20210418;124500;1618742700;3128.30468582652;
20210418;130000;1618743600;2814.93147039973;
20210418;131500;1618744500;2865.01170001235;
20210418;133000;1618745400;2915.09192962498;
20210418;134500;1618746300;2965.1721592376;
20210418;140000;1618747200;3015.25238885022;
20210418;141500;1618748100;3257.00321316681;
20210418;143000;1618749000;3498.75403748341;
20210418;144500;1618749900;3740.5048618;
20210418;150000;1618750800;3982.25568611659;
20210418;151500;1618751700;4048.3578910011;
20210418;153000;1618752600;4114.4600958856;
20210418;154500;1618753500;4180.56230077011;
20210418;160000;1618754400;4246.66450565462;
20210418;161500;1618755300;4221.49545318297;
20210418;163000;1618756200;4196.32640071132;
20210418;164500;1618757100;4171.15734823966;
20210418;170000;1618758000;4145.98829576801;
20210418;171500;1618758900;4222.92456501937;
20210418;173000;1618759800;4299.86083427072;
20210418;174500;1618760700;4376.79710352207;
20210418;180000;1618761600;4453.73337277343;
20210418;181500;1618762500;4499.2050297624;
20210418;183000;1618763400;4544.67668675137;
20210418;184500;1618764300;4590.14834374034;
20210418;190000;1618765200;4635.62000072931;
20210418;191500;1618766100;4772.03322564728;
20210418;193000;1618767000;4908.44645056525;
20210418;194500;1618767900;5044.85967548322;
20210418;200000;1618768800;5181.27290040119;
20210418;201500;1618769700;5303.73105185856;
20210418;203000;1618770600;5426.18920331592;
20210418;204500;1618771500;5548.64735477328;
20210418;210000;1618772400;5671.10550623065;
20210418;211500;1618773300;5765.65751664246;
20210418;213000;1618774200;5860.20952705428;
20210418;214500;1618775100;5954.7615374661;
20210418;220000;1618776000;6049.31354787792;
20210418;221500;1618776900;4536.98516090844;
20210418;223000;1618777800;3024.65677393896;
20210418;224500;1618778700;1512.32838696948;
20210418;230000;1618779600;0;
20210418;231500;1618780500;0;
20210418;233000;1618781400;0;
20210418;234500;1618782300;0;
20210419;0;1618783200;0;
20210419;1500;1618784100;47.7974844054509;
20210419;3000;1618785000;95.5949688109019;
20210419;4500;1618785900;143.392453216353;
20210419;10000;1618786800;191.189937621804;
20210419;11500;1618787700;674.962035537988;
20210419;13000;1618788600;1158.73413345417;
20210419;14500;1618789500;1642.50623137036;
20210419;20000;1618790400;2126.27832928654;
20210419;21500;1618791300;2513.69679542675;
20210419;23000;1618792200;2901.11526156695;
20210419;24500;1618793100;3288.53372770715;
20210419;30000;1618794000;3675.95219384736;
20210419;31500;1618794900;3953.52300138824;
20210419;33000;1618795800;4231.09380892912;
20210419;34500;1618796700;4508.66461647001;
20210419;40000;1618797600;4786.23542401089;
20210419;41500;1618798500;5002.2754979971;
20210419;43000;1618799400;5218.31557198331;
20210419;44500;1618800300;5434.35564596952;
20210419;50000;1618801200;5650.39571995573;
20210419;51500;1618802100;5796.3516869303;
20210419;53000;1618803000;5942.30765390488;
20210419;54500;1618803900;6088.26362087945;
20210419;60000;1618804800;6234.21958785402;
20210419;61500;1618805700;8962.30011891902;
20210419;63000;1618806600;11690.380649984;
20210419;64500;1618807500;14418.461181049;
20210419;70000;1618808400;17146.541712114;
20210419;71500;1618809300;16342.7766040748;
20210419;73000;1618810200;15539.0114960357;
20210419;74500;1618811100;14735.2463879965;
20210419;80000;1618812000;13931.4812799573;
20210419;81500;1618812900;13263.2447141294;
20210419;83000;1618813800;12595.0081483016;
20210419;84500;1618814700;11926.7715824737;
20210419;90000;1618815600;11258.5350166458;
20210419;91500;1618816500;10721.12053741;
20210419;93000;1618817400;10183.7060581742;
20210419;94500;1618818300;9646.29157893834;
20210419;100000;1618819200;9108.8770997025;
20210419;101500;1618820100;8637.68760297493;
20210419;103000;1618821000;8166.49810624736;
20210419;104500;1618821900;7695.30860951979;
20210419;110000;1618822800;7224.11911279222;
20210419;111500;1618823700;6841.14349600052;
20210419;113000;1618824600;6458.16787920881;
20210419;114500;1618825500;6075.1922624171;
20210419;120000;1618826400;5692.21664562539;
20210419;121500;1618827300;5384.83979066531;
20210419;123000;1618828200;5077.46293570523;
20210419;124500;1618829100;4770.08608074515;
20210419;130000;1618830000;4462.70922578507;
20210419;131500;1618830900;4251.87950020812;
20210419;133000;1618831800;4041.04977463117;
20210419;134500;1618832700;3830.22004905423;
20210419;140000;1618833600;3619.39032347728;
20210419;141500;1618834500;3559.18655496043;
20210419;143000;1618835400;3498.98278644358;
20210419;144500;1618836300;3438.77901792674;
20210419;150000;1618837200;3378.57524940989;
20210419;151500;1618838100;3263.17137501271;
20210419;153000;1618839000;3147.76750061553;
20210419;154500;1618839900;3032.36362621834;
20210419;160000;1618840800;2916.95975182116;
20210419;161500;1618841700;2873.68700210462;
20210419;163000;1618842600;2830.41425238808;
20210419;164500;1618843500;2787.14150267153;
20210419;170000;1618844400;2743.86875295499;
